Id,Total
1000000US410510072021161,9
1000000US410510072021162,0
1000000US410510072021163,7
1000000US410510072021164,32
1000000US410510072021165,21
1000000US410510072021166,8
1000000US410510072021167,8
1000000US410510072021168,10
1000000US410510072021169,38
1000000US410510072021170,14
1000000US410510072021171,14
1000000US410510072021172,9
1000000US410510072021173,75
1000000US410510072021174,0
1000000US410510072021175,35
1000000US410510072021176,0
1000000US410510072021177,0
1000000US410510072021178,0
1000000US410510072021179,37
1000000US410510072021180,0
1000000US410510072021181,0
1000000US410510072021182,22
1000000US410510072021183,0
1000000US410510072021184,15
1000000US410510072021185,42
1000000US410510072021186,119
1000000US410510072021187,23
1000000US410510072021188,17
1000000US410510072021189,4
1000000US410510072021190,0
1000000US410510072021191,0
1000000US410510072021192,0
1000000US410510072021193,0
1000000US410510072021194,4
1000000US410510072021195,0
1000000US410510072021196,0
1000000US410510072021197,0
1000000US410510072021198,0
1000000US410510072021199,0
1000000US410510072021200,0
1000000US410510072021201,0
1000000US410510072021202,0
1000000US410510072021203,1
1000000US410510072021204,0
1000000US410510072021205,0
1000000US410510072021206,0
1000000US410510072021207,0
1000000US410510072021208,0
1000000US410510072021209,0
1000000US410510072021210,54
1000000US410510072021211,8
1000000US410510072021212,5
1000000US410510072021213,13
1000000US410510072021214,3
1000000US410510072021215,4
1000000US410510072021216,8
1000000US410510072021217,11
1000000US410510072021218,15
1000000US410510072021219,19
1000000US410510072021220,7
1000000US410510072021221,5
1000000US410510072021222,15
1000000US410510072021223,0
1000000US410510072021224,0
1000000US410510072021225,0
1000000US410510072021226,0
1000000US410510072021227,0
1000000US410510072021228,0
1000000US410510072021229,0
1000000US410510072021230,0
1000000US410510072021231,0
1000000US410510072021232,0
1000000US410510072021233,0
1000000US410510072021234,0
1000000US410510072021235,0
1000000US410510072021236,0
1000000US410510072021237,0
1000000US410510072021238,14
1000000US410510072021239,0
1000000US410510072021240,0
1000000US410510072021241,0
1000000US410510072021242,0
1000000US410510072021243,0
1000000US410510072021244,0
1000000US410510072021245,0
1000000US410510072021246,0
1000000US410510072021247,0
1000000US410510072021248,0
1000000US410510072021249,0
1000000US410510072021250,0
1000000US410510072021251,0
1000000US410510072021252,0
1000000US410510072021253,0
1000000US410510072021254,1
1000000US410510072021255,0
1000000US410510072021256,0
1000000US410510072021257,0
1000000US410510072021258,0
1000000US410510072021259,0
1000000US410510072021260,0
1000000US410510072021261,0
1000000US410510072021262,0
1000000US410510072021263,0
1000000US410510072021264,0
1000000US410510072021265,0
1000000US410510072021266,0
1000000US410510072021267,0
1000000US410510072021268,0
1000000US410510072021269,0
1000000US410510072021270,0
1000000US410510072021271,0
1000000US410510072021272,0
1000000US410510072021273,0
1000000US410510072021274,0
1000000US410510072021275,0
1000000US410510072021276,0
1000000US410510072021277,0
1000000US410510072021278,0
1000000US410510072021279,0
1000000US410510072021280,0
1000000US410510072021281,0
1000000US410510072021282,0
1000000US410510072021283,0
1000000US410510072021284,0
1000000US410510072021285,0
1000000US410510072021286,0
1000000US410510072021287,0
1000000US410510072021288,0
1000000US410510072021289,0
1000000US410510072021290,0
1000000US410510072021291,0
1000000US410510072021292,2
1000000US410510072021293,2
1000000US410510072021294,0
1000000US410510072021295,0
1000000US410510072021296,0
1000000US410510072021297,0
1000000US410510072021298,0
1000000US410510072021302,0
1000000US410510072021303,0
1000000US410510072021304,0
1000000US410510072021305,0
1000000US410510072021306,0
1000000US410510072021307,0
1000000US410510072021308,0
1000000US410510072021309,0
1000000US410510072021310,0
1000000US410510072021311,0
1000000US410510072021312,0
1000000US410510072021313,0
1000000US410510072021314,0
1000000US410510072021315,0
1000000US410510072021316,0
1000000US410510072021317,0
1000000US410510072021318,0
1000000US410510072021319,0
1000000US410510072021320,0
1000000US410510072021321,0
1000000US410510072021322,0
1000000US410510072021323,0
1000000US410510072021324,0
1000000US410510072021325,0
1000000US410510072021326,0
1000000US410510072021327,0
1000000US410510072021328,0
1000000US410510072021329,0
1000000US410510072021330,0
1000000US410510072021331,0
1000000US410510072021332,0
1000000US410510072021333,0
1000000US410510072021334,0
1000000US410510072021335,0
1000000US410510072021336,0
1000000US410510072021337,0
1000000US410510072021338,0
1000000US410510072021339,0
1000000US410510072021340,0
1000000US410510072021341,0
1000000US410510072021342,8
1000000US410510073001001,0
1000000US410510073001002,0
1000000US410510073001003,0
1000000US410510073001004,0
1000000US410510073001005,0
1000000US410510073001006,3
1000000US410510073001007,1
1000000US410510073001008,0
1000000US410510073001009,0
1000000US410510073001010,0
1000000US410510073001011,0
1000000US410510073001012,0
1000000US410510073001013,0
1000000US410510073001014,0
1000000US410510073001015,0
1000000US410510073001016,0
1000000US410510073001017,0
1000000US410510073001018,0
1000000US410510073001019,36
1000000US410510073001020,0
1000000US410510073001021,0
1000000US410510073001022,0
1000000US410510073001023,0
1000000US410510073001024,0
1000000US410510073001025,1
1000000US410510073001026,0
1000000US410510073001027,0
1000000US410510073001028,0
1000000US410510073001029,0
1000000US410510073001030,0
1000000US410510073001031,0
1000000US410510073001032,0
1000000US410510073001033,0
1000000US410510073001034,0
1000000US410510073001035,0
1000000US410510073001036,0
1000000US410510073001037,0
1000000US410510073001038,0
1000000US410510073001039,0
1000000US410510073001040,0
1000000US410510073001041,0
1000000US410510073001042,0
1000000US410510073001043,0
1000000US410510073001044,0
1000000US410510073001045,0
1000000US410510073001046,0
1000000US410510073001047,0
1000000US410510073001048,0
1000000US410510073001049,0
1000000US410510073001050,0
1000000US410510073001051,0
1000000US410510073001052,0
1000000US410510073001053,0
1000000US410510073001054,0
1000000US410510073001055,0
1000000US410510073001056,0
1000000US410510073001057,0
1000000US410510073001058,0
1000000US410510073001059,0
1000000US410510073001060,0
1000000US410510073001061,0
1000000US410510073001062,0
1000000US410510073001063,0
1000000US410510073001064,0
1000000US410510073001065,0
1000000US410510073001066,16
1000000US410510073001067,0
1000000US410510073001068,0
1000000US410510073001070,0
1000000US410510073001071,0
1000000US410510073001072,0
1000000US410510073001073,0
1000000US410510073001074,0
1000000US410510073001075,0
1000000US410510073001076,0
1000000US410510073001077,0
1000000US410510073001078,0
1000000US410510073001079,0
1000000US410510073001080,0
1000000US410510073001081,0
1000000US410510073001082,0
1000000US410510073001083,0
1000000US410510073001084,0
1000000US410510073001085,0
1000000US410510073001086,0
1000000US410510073001087,0
1000000US410510073001088,0
1000000US410510073001089,0
1000000US410510073001090,0
1000000US410510073001091,0
1000000US410510073001092,0
1000000US410510073001093,0
1000000US410510073001094,0
1000000US410510073001095,0
1000000US410510073001096,1
1000000US410510073001097,0
1000000US410510073001098,0
1000000US410510073001099,0
1000000US410510073001100,0
1000000US410510073001101,1
1000000US410510073001102,1
1000000US410510073001103,0
1000000US410510073001104,0
1000000US410510073001105,0
1000000US410510073001106,0
1000000US410510073001107,0
1000000US410510073001108,0
1000000US410510073001109,0
1000000US410510073001110,0
1000000US410510073001111,0
1000000US410510073001112,0
1000000US410510073001113,0
1000000US410510073001114,0
1000000US410510073001115,0
1000000US410510073001116,0
1000000US410510073001117,0
1000000US410510073001118,0
1000000US410510073001119,0
1000000US410510073001120,0
1000000US410510073001121,0
1000000US410510073001122,0
1000000US410510073001123,0
1000000US410510073001124,0
1000000US410510073001125,0
1000000US410510073001126,0
1000000US410510073001127,0
1000000US410510073001128,0
1000000US410510073001129,0
1000000US410510073001130,0
1000000US410510073001131,0
1000000US410510073001132,0
1000000US410510073001133,0
1000000US410510073001134,0
1000000US410510073001135,0
1000000US410510073001136,0
1000000US410510073001137,28
1000000US410510073001138,0
1000000US410510073001139,0
1000000US410510073001140,0
1000000US410510073001141,0
1000000US410510073001142,7
1000000US410510073001143,5
1000000US410510073001144,0
1000000US410510073001145,5
1000000US410510073001146,0
1000000US410510073001147,29
1000000US410510073001148,0
1000000US410510073001149,0
1000000US410510073001150,4
1000000US410510073001151,8
1000000US410510073001152,0
1000000US410510073001153,0
1000000US410510073001154,0
1000000US410510073001155,0
1000000US410510073001156,0
1000000US410510073001157,0
1000000US410510073001158,0
1000000US410510073001159,0
1000000US410510073001160,0
1000000US410510073001161,0
1000000US410510073001162,0
1000000US410510073001163,0
1000000US410510073001164,12
1000000US410510073001165,20
1000000US410510073001166,0
1000000US410510073001167,6
1000000US410510073001168,0
1000000US410510073001169,0
1000000US410510073001170,0
1000000US410510073001171,0
1000000US410510073001172,0
1000000US410510073001173,0
1000000US410510073001174,0
1000000US410510073001175,0
1000000US410510073001176,0
1000000US410510073001177,0
1000000US410510073001178,0
1000000US410510073001179,0
1000000US410510073001180,0
1000000US410510073001181,0
1000000US410510073001182,1
1000000US410510073001183,0
1000000US410510073001184,0
1000000US410510073001185,0
1000000US410510073001186,2
1000000US410510073001187,0
1000000US410510073001188,0
1000000US410510073001189,0
1000000US410510073001190,0
1000000US410510073001191,0
1000000US410510073001192,0
1000000US410510073001193,0
1000000US410510073001194,0
1000000US410510073001195,2
1000000US410510073001196,3
1000000US410510073001197,12
1000000US410510073001198,0
1000000US410510073001199,0
1000000US410510073001200,0
1000000US410510073001201,17
1000000US410510073001202,0
1000000US410510073001203,0
1000000US410510073001204,0
1000000US410510073001205,0
1000000US410510073001206,0
1000000US410510073001207,0
1000000US410510073001208,1
1000000US410510073001209,12
1000000US410510073001210,4
1000000US410510073001211,0
1000000US410510073001212,0
1000000US410510073001213,0
1000000US410510073001214,0
1000000US410510073001215,0
1000000US410510073001216,1
1000000US410510073001217,0
1000000US410510073001218,0
1000000US410510073001219,0
1000000US410510073001220,0
1000000US410510073001221,0
1000000US410510073001222,0
1000000US410510073001223,0
1000000US410510073001224,2
1000000US410510073001225,4
1000000US410510073001226,0
1000000US410510073001227,2
1000000US410510073001228,0
1000000US410510073001229,0
1000000US410510073001230,0
1000000US410510073001231,0
1000000US410510073001232,0
1000000US410510073001233,0
1000000US410510073001234,0
1000000US410510073001235,0
1000000US410510073001236,0
1000000US410510073001237,0
1000000US410510073001238,0
1000000US410510073001239,0
1000000US410510073001240,0
1000000US410510073001241,0
1000000US410510073001242,0
1000000US410510073001243,0
1000000US410510073001244,0
1000000US410510073001245,0
1000000US410510073001246,0
1000000US410510073001247,0
1000000US410510073001248,0
1000000US410510073001249,0
1000000US410510073001250,0
1000000US410510073001251,0
1000000US410510073001252,0
1000000US410510073001253,0
1000000US410510073001254,0
1000000US410510073001255,0
1000000US410510073001256,0
1000000US410510074001000,0
1000000US410510074001001,77
1000000US410510074001002,0
1000000US410510074001003,1
1000000US410510074001004,0
1000000US410510074001005,0
1000000US410510074001006,14
1000000US410510074001007,21
1000000US410510074001008,24
1000000US410510074001009,34
1000000US410510074001010,15
1000000US410510074001011,70
1000000US410510074001012,12
1000000US410510074001013,17
1000000US410510074001014,74
1000000US410510074001015,3
1000000US410510074001016,133
1000000US410510074001017,0
1000000US410510074002000,9
1000000US410510074002001,25
1000000US410510074002002,170
1000000US410510074002003,0
1000000US410510074002004,25
1000000US410510074002005,30
1000000US410510074002006,39
1000000US410510074002007,29
1000000US410510074002008,15
1000000US410510074002009,27
1000000US410510074002010,16
1000000US410510074002011,29
1000000US410510074002012,328
1000000US410510074002013,14
1000000US410510074002014,10
1000000US410510074002015,27
1000000US410510074002016,21
1000000US410510074002017,118
1000000US410510075001000,87
1000000US410510075001001,29
1000000US410510075001002,108
1000000US410510075001003,8
1000000US410510075001004,14
1000000US410510075001005,15
1000000US410510075001006,23
1000000US410510075001007,13
1000000US410510075001008,21
1000000US410510075001009,27
1000000US410510075001010,40
1000000US410510075001011,34
1000000US410510075001012,30
1000000US410510075001013,25
1000000US410510075001014,9
1000000US410510075001015,28
1000000US410510075001016,10
1000000US410510075001017,10
1000000US410510075001018,43
1000000US410510075001019,3
1000000US410510075001020,32
1000000US410510075001021,20
1000000US410510075001022,19
1000000US410510075001023,28
1000000US410510075001024,23
1000000US410510075001025,0
1000000US410510075002000,51
1000000US410510075002001,31
1000000US410510075002002,29
1000000US410510075002003,47
1000000US410510075002004,23
1000000US410510075002005,23
1000000US410510075002006,16
1000000US410510075002007,16
1000000US410510075002008,30
1000000US410510075002009,25
1000000US410510075002010,13
1000000US410510075002011,14
1000000US410510075002012,66
1000000US410510075002013,0
1000000US410510075002014,0
1000000US410510075002015,2
1000000US410510075002016,0
1000000US410510075002017,0
1000000US410510075002018,0
1000000US410510075002019,26
1000000US410510075002020,23
1000000US410510075002021,20
1000000US410510075002022,0
1000000US410510075002023,0
1000000US410510075002024,0
1000000US410510075002025,0
1000000US410510075002026,0
1000000US410510075002027,0
1000000US410510075002028,0
1000000US410510075003000,114
1000000US410510075003001,19
1000000US410510075003002,24
1000000US410510075003003,111
1000000US410510075003004,76
1000000US410510075003005,17
1000000US410510075003006,20
1000000US410510075003007,62
1000000US410510075003008,35
1000000US410510075003009,49
1000000US410510075003010,19
1000000US410510075003011,53
1000000US410510075003012,48
1000000US410510075003013,43
1000000US410510075003014,83
1000000US410510075003015,17
1000000US410510075003016,75
1000000US410510076001000,0
1000000US410510076001001,0
1000000US410510076001002,76
1000000US410510076001003,62
1000000US410510076001004,19
1000000US410510076001005,86
1000000US410510076001006,13
1000000US410510076001007,13
1000000US410510076001008,15
1000000US410510076001009,47
1000000US410510076001010,12
1000000US410510076001011,13
1000000US410510076001012,23
1000000US410510076001013,0
1000000US410510076001014,0
1000000US410510076001015,38
1000000US410510076001016,44
1000000US410510076001017,11
1000000US410510076001018,6
1000000US410510076001019,20
1000000US410510076001020,19
1000000US410510076001021,0
1000000US410510076001022,12
1000000US410510076001023,31
1000000US410510076001024,43
1000000US410510076002000,285
1000000US410510076002001,36
1000000US410510076002002,18
1000000US410510076002003,12
1000000US410510076002004,32
1000000US410510076002005,14
1000000US410510076002006,18
1000000US410510076002007,13
1000000US410510076002008,13
1000000US410510076002009,15
1000000US410510076002010,12
1000000US410510076002011,12
1000000US410510076002012,15
1000000US410510076002013,4
1000000US410510076002014,34
1000000US410510076002015,26
1000000US410510076002016,22
1000000US410510076002017,39
1000000US410510076002018,20
1000000US410510076002019,0
1000000US410510076002020,29
1000000US410510076002021,14
1000000US410510076002022,37
1000000US410510076002023,20
1000000US410510076002024,19
1000000US410510077001000,0
1000000US410510077001001,59
1000000US410510077001002,0
1000000US410510077001003,0
1000000US410510077001004,0
1000000US410510077001005,0
1000000US410510077001006,0
1000000US410510077001007,0
1000000US410510077001008,27
1000000US410510077001009,6
1000000US410510077001010,0
1000000US410510077001011,8
1000000US410510077001012,22
1000000US410510077001013,16
1000000US410510077001014,14
1000000US410510077001015,17
1000000US410510077001016,19
1000000US410510077001017,7
1000000US410510077001018,20
1000000US410510077001019,0
1000000US410510077001020,0
1000000US410510077001021,0
1000000US410510077001022,15
1000000US410510077001023,8
1000000US410510077001024,8
1000000US410510077001025,20
1000000US410510077001026,18
1000000US410510077001027,18
1000000US410510077001028,23
1000000US410510077001029,19
1000000US410510077001030,16
1000000US410510077001031,18
1000000US410510077001032,18
1000000US410510077001033,6
1000000US410510077001034,13
1000000US410510077001035,10
1000000US410510077001036,13
1000000US410510077001037,0
1000000US410510077001038,4
1000000US410510077001039,0
1000000US410510077001040,0
1000000US410510077001041,0
1000000US410510077001042,1
1000000US410510077002000,0
1000000US410510077002001,0
1000000US410510077002002,30
1000000US410510077002003,25
1000000US410510077002004,0
1000000US410510077002005,29
1000000US410510077002006,31
1000000US410510077002007,53
1000000US410510077002008,31
1000000US410510077002009,0
1000000US410510077002010,6
1000000US410510077002011,6
1000000US410510077002012,6
1000000US410510077002013,5
1000000US410510077002014,14
1000000US410510077002015,10
1000000US410510077002016,17
1000000US410510077002017,16
1000000US410510077002018,15
1000000US410510077002019,6
1000000US410510077002020,8
1000000US410510077002021,25
1000000US410510077002022,39
1000000US410510077002023,19
1000000US410510078001000,16
1000000US410510078001001,15
1000000US410510078001002,28
1000000US410510078001003,45
1000000US410510078001004,9
1000000US410510078001005,4
1000000US410510078001006,87
1000000US410510078001007,0
1000000US410510078001008,0
1000000US410510078001009,0
1000000US410510078001011,15
1000000US410510078001012,18
1000000US410510078001013,44
1000000US410510078001014,20
1000000US410510078001015,26
1000000US410510078001016,24
1000000US410510078002006,19
1000000US410510078002007,27
1000000US410510078002008,10
1000000US410510078002009,20
1000000US410510078002010,15
1000000US410510078002021,0
1000000US410510078002022,0
1000000US410510078002028,0
1000000US410510078002029,0
1000000US410510078002030,0
1000000US410510078002032,0
1000000US410510078002033,0
1000000US410510078002034,0
1000000US410510078002037,0
1000000US410510078002038,0
1000000US410510078002039,0
1000000US410510078002040,0
1000000US410510078002041,0
1000000US410510078002042,0
1000000US410510078002043,0
1000000US410510078002044,0
1000000US410510078002045,0
1000000US410510079001000,21
1000000US410510079001001,1
1000000US410510079001002,0
1000000US410510079001003,7
1000000US410510079001004,15
1000000US410510079001005,12
1000000US410510079001006,24
1000000US410510079001007,9
1000000US410510079001008,20
1000000US410510079001009,33
1000000US410510079001010,44
1000000US410510079001011,16
1000000US410510079001012,20
1000000US410510079001013,90
1000000US410510079001014,21
1000000US410510079001015,7
1000000US410510079001016,12
1000000US410510079001017,8
1000000US410510079001018,7
1000000US410510079001019,13
1000000US410510079001020,12
1000000US410510079001021,11
1000000US410510079001022,135
1000000US410510079001023,253
1000000US410510079001024,36
1000000US410510079002000,9
1000000US410510079002001,43
1000000US410510079002002,39
1000000US410510079002003,48
1000000US410510079002004,14
1000000US410510079002005,37
1000000US410510079002006,55
1000000US410510079002007,31
1000000US410510079002008,20
1000000US410510079002009,20
1000000US410510079002010,21
1000000US410510079002011,38
1000000US410510079002012,39
1000000US410510079002013,106
1000000US410510079002014,44
1000000US410510079002015,51
1000000US410510079002016,0
1000000US410510079002017,0
1000000US410510079002018,99
1000000US410510079002019,51
1000000US410510079002020,27
1000000US410510079002021,41
1000000US410510079002022,38
1000000US410510079002023,92
1000000US410510079002024,21
1000000US410510079002025,17
1000000US410510079002026,36
1000000US410510079002027,0
1000000US410510079002028,0
1000000US410510080011000,0
1000000US410510080011001,0
1000000US410510080011002,0
1000000US410510080011003,0
1000000US410510080011004,0
1000000US410510080011005,0
1000000US410510080011006,0
1000000US410510080011007,1
1000000US410510080011008,0
1000000US410510080011009,0
1000000US410510080011010,0
1000000US410510080011011,0
1000000US410510080011012,0
1000000US410510080011013,62
1000000US410510080011014,0
1000000US410510080011015,0
1000000US410510080011016,24
1000000US410510080011017,30
1000000US410510080011018,21
1000000US410510080011019,18
1000000US410510080011020,32
1000000US410510080011021,119
1000000US410510080011022,51
1000000US410510080011023,25
1000000US410510080011024,33
1000000US410510080011025,15
1000000US410510080011026,43
1000000US410510080011027,43
1000000US410510080011028,43
1000000US410510080011029,17
1000000US410510080011030,15
1000000US410510080011031,25
1000000US410510080011032,20
1000000US410510080011033,7
1000000US410510080011034,0
1000000US410510080011035,0
1000000US410510080011036,0
1000000US410510080011037,20
1000000US410510080011038,20
1000000US410510080012000,19
1000000US410510080012001,12
1000000US410510080012002,0
1000000US410510080012003,31
1000000US410510080012004,358
1000000US410510080012005,27
1000000US410510080012006,12
1000000US410510080012007,20
1000000US410510080012008,20
1000000US410510080012009,20
1000000US410510080012010,20
1000000US410510080012011,23
1000000US410510080012012,87
1000000US410510080012013,6
1000000US410510080012014,0
1000000US410510080012015,0
1000000US410510080012016,0
1000000US410510080012017,7
1000000US410510080012018,38
1000000US410510080012019,33
1000000US410510080012020,0
1000000US410510080012021,0
1000000US410510080012022,0
1000000US410510080021000,0
1000000US410510080021001,0
1000000US410510080021002,0
1000000US410510080021003,29
1000000US410510080021004,28
1000000US410510080021005,37
1000000US410510080021006,44
1000000US410510080021007,37
1000000US410510080021008,24
1000000US410510080021009,12
1000000US410510080021010,44
1000000US410510080021011,33
1000000US410510080021012,34
1000000US410510080021013,45
1000000US410510080021014,42
1000000US410510080021015,46
1000000US410510080021016,49
1000000US410510080021017,31
1000000US410510080021018,18
1000000US410510080022000,10
1000000US410510080022001,14
1000000US410510080022002,31
1000000US410510080022003,41
1000000US410510080022004,20
1000000US410510080022005,17
1000000US410510080022006,22
1000000US410510080022007,19
1000000US410510080022008,19
1000000US410510080022009,17
1000000US410510080022010,34
1000000US410510080022011,30
1000000US410510080022012,24
1000000US410510080022013,44
1000000US410510080022014,22
1000000US410510080022015,10
1000000US410510080022016,28
1000000US410510080022017,15
1000000US410510080022018,12
1000000US410510080022019,90
1000000US410510080022020,85
1000000US410510080022021,0
1000000US410510080022022,0
1000000US410510081001000,81
1000000US410510081001001,24
1000000US410510081001002,43
1000000US410510081001003,39
1000000US410510081001004,14
1000000US410510081001005,4
1000000US410510081001006,8
1000000US410510081001007,16
1000000US410510081001008,30
1000000US410510081001009,299
1000000US410510081001010,228
1000000US410510081001011,40
1000000US410510081001012,13
1000000US410510081001013,44
1000000US410510081001014,13
1000000US410510081001015,12
1000000US410510081001016,12
1000000US410510081001017,24
1000000US410510081001018,10
1000000US410510081001019,10
1000000US410510081001020,0
1000000US410510081002000,30
1000000US410510081002001,31
1000000US410510081002002,4
1000000US410510081002003,22
1000000US410510081002004,28
1000000US410510081002005,20
1000000US410510081002006,159
1000000US410510081002007,14
1000000US410510081002008,195
1000000US410510081002009,83
1000000US410510081002010,16
1000000US410510081002011,9
1000000US410510081002012,0
1000000US410510081002013,0
1000000US410510081002014,0
1000000US410510081002015,0
1000000US410510081002016,0
1000000US410510081002017,21
1000000US410510081002018,32
1000000US410510081002019,11
1000000US410510081002020,9
1000000US410510081002021,13
1000000US410510081002022,19
1000000US410510081002023,16
1000000US410510081002024,22
1000000US410510081002025,0
1000000US410510081003000,0
1000000US410510081003001,0
1000000US410510081003002,0
1000000US410510081003003,0
1000000US410510081003004,0
1000000US410510081003005,0
1000000US410510081003006,0
1000000US410510081003007,0
1000000US410510081003008,0
1000000US410510081003009,0
1000000US410510081003010,0
1000000US410510081003011,0
1000000US410510081003012,0
1000000US410510081003013,0
1000000US410510081003014,0
1000000US410510081003015,0
1000000US410510081003016,0
1000000US410510081003017,0
1000000US410510081003018,0
1000000US410510081003019,0
1000000US410510081003020,0
1000000US410510081003021,0
1000000US410510081003022,0
1000000US410510081003023,0
1000000US410510081003024,0
1000000US410510081003025,0
1000000US410510081003026,0
1000000US410510081003027,0
1000000US410510081003028,0
1000000US410510081003029,0
1000000US410510081003030,0
1000000US410510081003031,24
1000000US410510081003032,15
1000000US410510081003033,18
1000000US410510081003034,20
1000000US410510081003035,16
1000000US410510081003036,17
1000000US410510081003037,21
1000000US410510081003038,151
1000000US410510081003039,130
1000000US410510081003040,28
1000000US410510081003041,29
1000000US410510081003042,0
1000000US410510081003043,0
1000000US410510081003044,0
1000000US410510081003045,0
1000000US410510081003046,10
1000000US410510081004000,63
1000000US410510081004001,33
1000000US410510081004002,46
1000000US410510081004003,19
1000000US410510081004004,129
1000000US410510081004005,28
1000000US410510081004006,0
1000000US410510081004007,0
1000000US410510081004008,0
1000000US410510081004009,0
1000000US410510081004010,2
1000000US410510081004011,37
1000000US410510081004012,27
1000000US410510081004013,38
1000000US410510081004014,19
1000000US410510081004015,25
1000000US410510081004016,25
1000000US410510081004017,14
1000000US410510081004018,17
1000000US410510081004019,14
1000000US410510081004020,21
1000000US410510081004021,14
1000000US410510081004022,52
1000000US410510081004023,24
1000000US410510081004024,45
1000000US410510081004025,18
1000000US410510081004026,75
1000000US410510081004027,0
1000000US410510081004028,49
1000000US410510081004029,22
1000000US410510081004030,6
1000000US410510082011000,1
1000000US410510082011001,1
1000000US410510082011002,25
1000000US410510082011003,0
1000000US410510082011004,0
1000000US410510082011005,0
1000000US410510082011006,17
1000000US410510082011007,0
1000000US410510082011008,0
1000000US410510082011009,0
1000000US410510082011010,0
1000000US410510082011011,0
1000000US410510082011012,0
1000000US410510082011013,4
1000000US410510082011014,6
1000000US410510082011015,2
1000000US410510082011016,2
1000000US410510082011017,12
1000000US410510082011018,0
1000000US410510082011019,0
1000000US410510082011020,122
1000000US410510082011021,1
1000000US410510082011022,0
1000000US410510082011023,0
1000000US410510082011024,0
1000000US410510082011025,0
1000000US410510082011026,0
1000000US410510082011027,0
1000000US410510082011028,0
1000000US410510082011029,0
1000000US410510082011030,25
1000000US410510082011031,266
1000000US410510082011032,15
1000000US410510082011033,0
1000000US410510082011034,14
1000000US410510082011035,21
1000000US410510082011036,39
1000000US410510082012000,13
1000000US410510082012001,177
1000000US410510082012002,14
1000000US410510082012003,19
1000000US410510082012004,6
1000000US410510082012005,10
1000000US410510082012006,36
1000000US410510082012007,20
1000000US410510082012008,11
1000000US410510082012009,13
1000000US410510082012010,33
1000000US410510082012011,16
1000000US410510082012012,33
1000000US410510082012013,47
1000000US410510082013000,29
1000000US410510082013001,22
1000000US410510082013002,7
1000000US410510082013003,0
1000000US410510082013004,0
1000000US410510082013005,0
1000000US410510082013006,0
1000000US410510082013007,8
1000000US410510082013008,112
1000000US410510082013009,50
1000000US410510082013010,7
1000000US410510082013011,5
1000000US410510082013012,0
1000000US410510082013013,0
1000000US410510082013014,18
1000000US410510082013015,33
1000000US410510082013016,6
1000000US410510082013017,18
1000000US410510082021000,62
1000000US410510082021001,11
1000000US410510082021002,91
1000000US410510082021003,33
1000000US410510082021004,57
1000000US410510082021005,202
1000000US410510082021006,188
1000000US410510082021007,0
1000000US410510082021008,0
1000000US410510082021009,146
1000000US410510082021010,2
1000000US410510082021011,10
1000000US410510082021012,12
1000000US410510082021013,12
1000000US410510082021014,6
1000000US410510082021015,100
1000000US410510082021016,129
1000000US410510082021017,75
1000000US410510082021018,0
1000000US410510082021019,0
1000000US410510082021020,0
1000000US410510082021021,0
1000000US410510082021022,0
1000000US410510082021023,51
1000000US410510082021024,0
1000000US410510082021025,0
1000000US410510082021026,16
1000000US410510082021027,14
1000000US410510082021028,15
1000000US410510082021029,15
1000000US410510082021030,14
1000000US410510082021031,111
1000000US410510082021032,8
1000000US410510082021033,10
1000000US410510082022000,66
1000000US410510082022001,24
1000000US410510082022002,30
1000000US410510082022003,10
1000000US410510082022004,26
1000000US410510082022005,84
1000000US410510082022006,43
1000000US410510082022007,44
1000000US410510082022008,28
1000000US410510082022009,41
1000000US410510082022010,3
1000000US410510082022011,11
1000000US410510082022012,15
1000000US410510082022013,12
1000000US410510082022014,18
1000000US410510082022015,30
1000000US410510082022016,15
1000000US410510082022017,20
1000000US410510082022018,21
1000000US410510082022019,8
1000000US410510082022020,23
1000000US410510082022021,86
1000000US410510082022022,43
1000000US410510082022023,21
1000000US410510082022024,24
1000000US410510082022025,13
1000000US410510082022026,36
1000000US410510082022027,24
1000000US410510082022028,60
1000000US410510082022029,17
1000000US410510082022030,17
1000000US410510082023000,74
1000000US410510082023001,136
1000000US410510082023002,24
1000000US410510082023003,35
1000000US410510082023004,35
1000000US410510082023005,44
1000000US410510082023006,103
1000000US410510082023007,16
1000000US410510082023008,12
1000000US410510082023009,116
1000000US410510082023010,13
1000000US410510082023011,14
1000000US410510082023012,18
1000000US410510082023013,54
1000000US410510082023014,56
1000000US410510082023015,6
1000000US410510082023016,8
1000000US410510082023017,47
1000000US410510082023018,3
1000000US410510082023019,15
1000000US410510082023020,33
1000000US410510082023021,10
1000000US410510083011000,0
1000000US410510083011001,26
1000000US410510083011002,16
1000000US410510083011003,13
1000000US410510083011004,17
1000000US410510083011005,0
1000000US410510083011006,0
1000000US410510083011007,0
1000000US410510083011008,282
1000000US410510083011009,0
1000000US410510083011010,39
1000000US410510083011011,13
1000000US410510083011012,32
1000000US410510083011013,20
1000000US410510083011014,144
1000000US410510083011015,2
1000000US410510083011016,62
1000000US410510083011017,0
1000000US410510083011018,0
1000000US410510083011019,0
1000000US410510083011020,20
1000000US410510083011021,0
1000000US410510083011022,0
1000000US410510083011023,0
1000000US410510083011024,0
1000000US410510083011025,16
1000000US410510083011026,44
1000000US410510083011027,6
1000000US410510083011028,6
1000000US410510083011029,9
